X,Y,SITEADDRESS,CITY,ZIPCODE,PERMITSTATUS,PERMITYEAR,PROJECTNAME,PROJECTDESCRIPTION,ISSUEDDATE,TOTALPAID,SUBAREA,NEIGHBORHOODAREA,SUBTYPE,ZONING,LOTSIZE
-122.194422428,47.637618681000006,3015 112th Ave NE,Bellevue,980048001,Closed,2021,WESTWARD SEAFOODS,"SPLIT FULL FLOOR OFFICE TENANT INTO TWO SEPARATE TENANT SUITES. CREATE NEW TENANT ENTRY, RECEPTION & OFFICES FOR NEW TENANT SUITE.",2021/03/10 08:00:00+00,1473.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,980052101,Issued,2021,Block 24 - Building T.I. Permit (Levels C & D),"Addition of a 96-square foot Mechanical room on Garage Level C and a 212-square foot Stored Stock/Building Materials room on Garage Level D., 19-109335 BB",2021/06/01 06:59:59+00,3263.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.190628749,47.601383243,11201 SE 8th St,Bellevue,98004642,Closed,2021,JMMK Law Ste 120,"non-structural interior tenant improvements. work includes minor non-structrual demolition, new partitions, glazing, doors, relocated lighting and new finishes as needed.",2021/06/18 06:59:59+00,1323.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,219592.0
-122.17820742100001,47.6260350840001,1747 124th Ave NE,Bellevue,980052101,Issued,2021,Safeway Ice Cream TI Permit,"THIS IS A TENANT IMPROVEMENT TO AN EXISTING FACILITY. WORK WILL INCLUDE INSTALLATION OF NEW INSULATED METAL PANELS (IMP) ALONG THE INSIDE PERIMETER OF THE ROOM AND CEILING TO PROVIDE ADDITIONAL THERMAL INSULATION TO THE SPACE. A NEW ROOFTOP REFRIGERATION UNIT IS PLANNED TO BE INSTALLED, BUT WILL BE SUBMITTED AS A SEPARATE PERMIT. ELECTRICAL SYSTEMS WILL BE MODIFIED OR UPGRADED AS NEEDED TO ACCOMMODATE PLANNED EQUIPMENT INSTALLATION AND CONVEYOR SYSTEMS. THE ELECTRICAL DRAWINGS WILL ALSO BE SUBMITTED AS A SEPARATE SUBMITTAL. ADDITIONALLY, EMPLOYEE HAND SINKS AND FLOOR DRAINS WILL BE INSTALLED THAT CONNECT TO EXISTING PLUMBING LINES AND ARE INCLUDED IN THIS DRAWING PACKAGE.. &#13;&#10;&#13;&#10;EQUIPMENT IS SHOWN FOR CLARITY AND UNDERSTANDING OF PROPOSED LAYOUT AND DESIGN INTENT. THE LAYOUT OF THE EQUIPMENT IS APPROXIMATE AND HAS NOT BEEN FINALIZED., 20-123425_BZ",2021/07/27 06:59:59+00,5039.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.191560539,47.629832097000104,2155 112th Ave NE,Bellevue,980042949,Issued,2021,Tschetter Group,"Demolition consists of existing walls, ceiling and lighting, data and electrical, doors and relites, casework and finishes and an exterior door.   New construction includes, new wall, ceilings and lighting, data and electrical, doors and relites, casework and finishes and replacement of an exterior door in the same location but with a reversed swing toward the path of egress..",2021/08/16 06:59:59+00,9342.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,28422.0
-122.15330741700001,47.58264576,3150 139th Ave SE,Bellevue,98005,Closed,2021,Intellectual Ventures - Fl 4 & 5,Construction of non-structural partition infill and addition of new door and relite.,2021/06/14 06:59:59+00,1489.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,41528.0
-122.194422428,47.637618681000006,3015 112th Ave NE,Bellevue,980048001,Issued,2021,Marel,"The scope of this project is a tenant improvement for use of the same. Scope includes minor demolition of walls. New construction includes walls, doors, relites, power, ceiling and lights and finishes.",2021/08/30 06:59:59+00,7478.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.18850545,47.602230522000106,11400 SE 8th St,Bellevue,980046431,Issued,2021,First American Suite 250,"Remodel of an existing tenant suite. Work includes demolition of an office, reconfiguring of break room and new finishes throughout.",2021/06/14 06:59:59+00,2594.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,402820.0
-122.190345271,47.60450291000011,11225 SE 6th St,Bellevue,98004,Closed,2021,LP-C100 Oseran Hahn 21-0248,"Tenant improvement consisting of demolition, finishes, lighting and new partitions., NA",2021/08/24 06:59:59+00,4680.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.188226648,47.598253626,1300 114th Ave SE,Bellevue,980046936,Issued,2021,Cascade Behavioral Ste 115,Minor demolition of existing non-structural partitions; new construction of non-structural partitions; relocated lighting.,2021/09/10 06:59:59+00,1507.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,
-122.194873613,47.637905695,3055 112th Ave NE  - Bldg B,Bellevue,980048002,Issued,2021,Market Ready Suite B200 20-0516,"Interior only non structural work. Demolition of existing walls, doors and lighting and installation of new.",2021/09/16 06:59:59+00,904.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.180512937,47.6332203060001,11980 NE 24th St,Bellevue,980051511,Issued,2021,Parcion (21-0239),"Non-structural tenant improvement including demolition of partition walls. New construction includes partition walls, new and relocated lighting and finishes.",2021/08/30 06:59:59+00,5767.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,106027.0
-122.189834221,47.5968397250001,1621 114th Ave SE,Bellevue,980046904,Issued,2021,Huang CPA - Office Revision,"Construction of one private office and installation of (2) 60""x42"" sidelights in non-structural walls., N/A",2021/08/06 06:59:59+00,267.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,
-122.190344272,47.628396638000005,2000 112th Ave NE,Bellevue,980042913,Issued,2021,Macadam Floor and Design,"Offices and showroom for home interior finishes, floors cabinets, countertops",2021/09/08 06:59:59+00,1836.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,27372.0
-122.190039805,47.622049848000096,1200 112th Ave NE  - Suite C-154,Bellevue,980043708,Ready to Issue,2021,Sonobello Suite 235 TI,The proposed project is for tenant improvements to an existing building. All proposed improvements are to the interior of suite C-235 and are non-structural.,,1400.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,181414.0
-122.190039805,47.622049848000096,1200 112th Ave NE  - Suite C-154,Bellevue,980043708,Ready to Issue,2021,Sonobello Suite 154 TI,"THE PROPOSED PROJECT IS FOR A 690 SF TENANT IMPROVEMENTS TO AN EXISTING BUILDING FOR AN EXISTING TENANT. ALL PROPOSED IMPROVEMENTS ARE TO THE INTERIOR OF SUITE C-154 AND ARE NON-STRUCTURAL. THE PROPOSED IMPROVEMENTS ARE TO CREATE THREE NEW EXAM ROOMS, A CHART ROOM, AND AN OFFICE.",,1003.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,181414.0
-122.18717820100001,47.6304225100001,2275 116th Ave NE,Bellevue,980043032,Issued,2021,SD30 5G/NR 2021,"Structural upgrade to existing building related to Wireless Communication Facility (WCF) Modification - Permit # 21 109185 CD, 21 109185 CD",2021/08/17 06:59:59+00,30017.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,45635.0
-122.190345271,47.60450291000011,11225 SE 6th St,Bellevue,98004,Issued,2021,Prime 8 Ste 280,"Tenant improvement remodel to demise existing tenant and reduce square footage at lease renewal. Scope of work in 3,665 SF includes demising partition, new finishes and lighting.",2021/09/08 06:59:59+00,2452.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.189327125,47.5959349460001,1800 114th Ave SE,Bellevue,98004,Ready to Issue,2021,RoundGlass Workplace,"Existing building is two levels of office space with one level of parking. Proposed work is for tenant improvements to Level 2 of existing commercial building to add non-structural partitioned spaces for office and assembly use. Mechanical, electrical, plumbing, and fire alarm under separate permit. No work proposed to building exterior or site. No work proposed to existing structural elements of building.",,16441.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,184965.0
-122.18020156600001,47.612991294,320 120th Ave NE,Bellevue,980053001,Closed,2021,KB Home Seattle Design Studio Suite 103,"Interior tenant improvement of 3,444 SF to be used for display purposes of new home interior finishes and fixtures.  The is not for sale to the general public. Construction includes interior non bearing walls, finishes and fixtures.  Office use only.",2021/04/07 06:59:59+00,5622.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,
-122.196001217,47.63818607899999,3025 112th Ave NE  - Bldg A,Bellevue,980048002,Pending,2021,OHMC - Information Services,"Tenant Improvement of existing lease 4,270 sf area to include Information Management training, workstations and office space. Work to include modifications to existing mechanical (HVAC) & Electrical. Exterior work is limited to (1) new exit door in existing storefront/precast panel. Structural work is limited to support of (1) new operable partition.",,6188.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,165631.0
-122.179556516,47.6154063640001,616 120th Ave NE,Bellevue,980053039,Pending,2021,L&I Bellevue Concrete Repair,"The current deck has deteriorated and proposal is to repair the concrete deck.at the exterior of the L&I office, #21-250",,377.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,55155.0
-122.185060654,47.626176357000105,1800 116th Ave NE,Bellevue,980043022,Pending,2021,OHMC - Mother Baby Clinic,"THE PROJECT INCLUDES THE SELECTIVE DEMOLITION AND REMODEL OF &#13;&#10;AN EXISTING MEDICAL CLINIC SPACE ON THE SECOND FLOOR OF AN &#13;&#10;EXISTING MEDICAL OFFICE BUILDING. THE SPACE WILL BE RENOVATED &#13;&#10;INTO A NEW MOTHER BABY CLINIC FOR OVERLAKE MEDICAL HOSPITAL. &#13;&#10;THE CLINIC WILL BE UNDER THE HOSPITAL LICENSE. &#13;&#10;THE PROJECT  WILL INCLUDE NINE EXAM ROOMS WITH OFFICES AND &#13;&#10;ANCILLARY SPACES FOR THE SUPPORT OF CLINIC OPERATION, &#13;&#10;RECEPTION AND WAITING, A BOUTIQUE WITH SUPPORT SPACES AND A &#13;&#10;CLASSROOM SPACE. THE PROJECT AREA IS 4930 SF.",,13464.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,43201.0
-122.12872739,47.6282816360001,15800 Northup Way  - Bldg E,Bellevue,980082409,Pending,2021,Terra Power,"Interior alterations to 51,389 SF; demolition and construction of partitions, doors, casework, finishes, ceiling grid and tile, and lighting. New communicating stair and skylight.",,9981.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.18850545,47.602230522000106,11400 SE 8th St,Bellevue,980046431,Pending,2021,Odom Corporation TI,"Non structural construction of interior walls, new finishes includes flooring and paint.  New upgraded lighting.",,2912.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,402820.0
-122.181710514,47.6332846700001,11820 Northup Way,Bellevue,980051926,Pending,2021,Exxel T.I.,THE TENANT IMPROVEMENT INCLUDES ADD AND RELOCATE PARTITION WALLS TO ACOMODATE NEW OFFICE CUBICLES AND OPEN WORK SPACE. THE FLOOR FINISHES WILL BE UPGRADED AND CEILING WILL REMIAN WITH ADJUSTMENTS PER NEW OFFICE LAYOUT. EXISTING KITCHENETTE WILL BE RELOCATED. NO EXTERIOR WINDOWS NOR EXTERIOR WALLS WILL BE MODIFIED. EXITING AND MEAN OF EGRESS WILL REMAIN AS IS WITH MINOR  EXIT DOOR RELOCATION PER PLANS,,1260.0,Bridle Trails,Bridle Trails,Nonresidential,[OLB] Office and Limited Business,97728.0
-122.125397924,47.6164816530001,16049 NE 8th St,Bellevue,980083909,Pending,2021,COBP RM Garage/workshop Roof Replacement,"Remove the existing single-ply roof assembly and replace it with a new single-ply roof system for a 1,690 sf garage.",,956.0,Crossroads,Lake Hills,Nonresidential,[O] Office,75710.0
-122.197555459,47.64214029,10700 Northup Way,Bellevue,980041437,Pending,2021,HMA Suite 120,"Tenant Improvement. selective demolition of interior partition, doors and ceilings.  New scope includes new partitions, doors, casework, finishes (within scope).",,1556.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,146211.0
-122.185060654,47.626176357000105,1800 116th Ave NE,Bellevue,980043022,Issued,2021,Root Hair Institute,"The scope of this project is a tenant improvement of an existing medical office for the use of a medical office, no change of use. Interior renovations to include demolition of partitions, doors, and millwork. New construction includes partitions, doors, glazing, millwork, finishes, and new accessible restroom.",2021/10/02 06:59:59+00,4117.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,43201.0
-122.178151079,47.6128419290001,330 120th Ave NE,Bellevue,980053014,Open,2021,Coinstar Sublease,"Non Structural construction of interior wall, new finishes and lighting reconfiguration.",,,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,84069.0
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,980052101,Open,2021,FB B24 Day 2 BLDG TI - LV 1,Removal of existing stair and add accessible ramp at north east level 1 exit. Add partial height wall with security door for future TI build out on level 1. Lower existing soffit above stair # 1 and 2 to just above door  frame.,,,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.14884349100001,47.631448004,14335 NE 24th St  - Bldg B,Bellevue,980073739,Open,2021,QR Overlake 520 West Shaft Upgrade,Upgrade existing vertical shaft construction to fire rated shaft walls.,,652.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.19435475,47.637575629,3009 112th Ave NE,Bellevue,980042066,Open,2021,QR MN Custom Homes,"The scope of this project is to add a decorative wall screen in the reception waiting area and a decorative suspended ceiling hung cloud & lighting in the design center room., 21-103368 BZ",,,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.17037279799999,47.62076522899999,12715 NE Bellevue-Redmond Rd  - Suite 140,Bellevue,98005263,Issued,2021,Yousefian Orthodontics,"tenant improvement for a dental office, and a meeting space, including interior partition,, cabinet, finishes, equipment, plumbing, and lighting. no structural or exterior work",2021/06/04 06:59:59+00,2782.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,
-122.190628749,47.601383243,11201 SE 8th St,Bellevue,98004642,Closed,2021,Puget Sound Cooperative Credit Union suite 208,"Non-structural tenant improvement including demolition of partition walls, construction of new partition walls and reconfiguration of lighting.",2021/03/03 08:00:00+00,3193.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,219592.0
-122.190628749,47.601383243,11201 SE 8th St,Bellevue,98004642,Closed,2021,Petricic & Phillips Financial Group suite 105,"non-structural tenant improvement, work includes non structrual demoltiion, new partitions, doors, glazing, casework, lighting and finishes.",2021/03/02 08:00:00+00,2183.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,219592.0
-122.18728235299999,47.6050372220001,11400 SE 6th St,Bellevue,980046423,Ready to Issue,2021,Brookside Bldg Suite 130 Make Ready,Demo portions of existing interior no-bearing walls and reconstruct new server room. New finishes in break room.,,404.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,119921.0
-122.18850545,47.602230522000106,11400 SE 8th St,Bellevue,980046431,Closed,2021,Goldsmith Sublease,"DEMOLITION OF EXISTING NON-STRUCTURAL INTERIOR WALLS WITHIN EXISTING SUITE 450 TO DEMISE THE LARGER SUITE INTO (2) SMALLER SUITES 450 AND 447. NEW NON-STRUCTURAL INTERIOR PARTITIONS FOR NEW FLOOR PLAN LAYOUT. ADJUSTMENT OF EXISTING ELECTRICAL, LIGHTING, HVAC, PLUMBING AS REQUIRED TO ACCOMMODATE NEW FLOOR PLAN LAYOUT (UNDER SEPARATE PERMITS). PATCH AND REPAIR EXISTING FINISHES, PAINT AND WALL BASE.",2021/03/02 08:00:00+00,961.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,402820.0
-122.19435475,47.637575629,3009 112th Ave NE,Bellevue,980042066,Closed,2021,MN Custom Homes,"The scope of this project includes a second generation tenant improvement for use of the same. the suite is being divided into two, the tenant is taking a portion of a full floor offices suite, for the use of office with no change of use.  the scope of the project incudes minor demolition of partitions, millwork, finishes, ceilings and lights.  New construction includes partitions, doors, relites, ceilings, light fixtures, and finishes.",2021/04/07 06:59:59+00,7072.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.185621565,47.6229473230001,1220 116th Ave NE,Bellevue,980043826,Closed,2021,Yirae Ort MD Facial Aesthetic Surgery,"Interior tenant improvements within 1,621 s.f. suite.",2021/04/05 06:59:59+00,1653.0,Belred,Belred,Nonresidential,[BR-MO-1] Bel-Red-Medical Office Node,25064.0
-122.19021553399999,47.604501488000004,11235 SE 6th St,Bellevue,98004,Closed,2021,Market Ready Ste 130,"Interior non-structural alterations to 4,393 SF (Floor 1); demolition and construction of partitions, casework, lighting, doors, and finishes for a market ready suite.",2021/04/26 06:59:59+00,3282.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Issued,2021,FB Main Structural,"Limited structural improvements 16,494sf.  Strengthening of floor at new Kitchen and Assembly areas at the Level 01 Slab",2021/04/20 06:59:59+00,16387.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.16869875200001,47.582447453,12822 SE 32nd St,Bellevue,98005431,Open,2021,MILLIPORE SIGMA - TENANT IMPROVEMENTS,"WORK INCLUDES TENANENT IMPROVEMENTS TO AN OFFICE SPACE ON THE GROUND &#13;&#10;FLOOR OF AN EXISTING OFFICE BUILDING.  A 3'X7' SECTION OF NON RATED PARTITION  &#13;&#10;WILL BE REMOVED TO ALLOW FOR FREE PASSAGE BETWEEN TWO SPACES.  ALSO A &#13;&#10;SECTION OF DEMOUNTABLE PARTITIONS WILL BE INSTALLED IN AN OPEN OFFICE AREA &#13;&#10;TO PROVIDE PRIVACY.  THERE IS NO CHANGE OF USE, OCCUPANCY OR EGRESS.  THERE &#13;&#10;IS NO MECHANICAL OR ELECTRICAL WORK.",,,Richards Valley,Woodridge,Nonresidential,[O] Office,86888.0
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Pending,2021,Block 5 - Above-Grade Building Permit,"Above-grade (Levels 1 through 11) construction work for Block 5 office building., 20-110219 BB",,246771.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.137058113,47.583669252,15355 SE 30th Pl  - Bldg 2,Bellevue,98007654,Issued,2021,Eastgate OfficePark Bldgs 2 Exterior Canopy Demo,Demolition of free-standing canopy in Building 2.,2021/04/07 06:59:59+00,936.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.13448941799999,47.5823922540001,15325 SE 30th Pl  - Bldg 1,Bellevue,98007654,Issued,2021,Eastgate OfficePark Bldgs 1 Exterior Canopy Demo,Demolition of free standing canopy in Building 1.,2021/05/20 06:59:59+00,1086.0,Eastgate,Eastgate,Nonresidential,[O] Office,611667.0
-122.13529760799999,47.582761725000104,15395 SE 30th Pl  - Bldg 4,Bellevue,98007653,Closed,2021,Eastgate OfficePark Bldgs 4 Exterior Canopy Demo,Demolition of free-standing canopy roof and columns on East side of Building #4.,2021/02/18 08:00:00+00,1086.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.135142082,47.582592973000004,15375 SE 30th Pl  - Bldg 3,Bellevue,98007653,Closed,2021,Eastgate OfficePark Bldgs 3 Exterior Canopy Demo,Demolition of free-standing canopy roof structure and columns on the north side of Bldg. #3.,2021/02/10 08:00:00+00,1086.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.187614091,47.605872711000096,405 114th Ave SE,Bellevue,980046424,Closed,2021,Cordova Bldg 3rd Floor Space Prep,Demolish existing interior non-bearing walls. Existing ceiling to remain.,2021/03/23 06:59:59+00,372.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,77549.0
-122.17861715299999,47.6225647790001,1525 121st Ave NE,Bellevue,980052101,Issued,2021,Facebook Block 7 Interior Demo,"DEMOLITION SCOPE FOR INTERIOR TENANT IMPROVEMENT ON LEVELS 1&#13;&#10;AND 2 OF SOUTH BUILDING (EXISTING NORTH BUILDING MARKET HALL IS&#13;&#10;EXCLUDED FROM SCOPE OF WORK). ALL BUILDING CORE ELEMENTS TO&#13;&#10;REMAIN. THE WORK WILL INCLUDE THE DEMOLITION OF EXISTING NONSTRUCTURAL&#13;&#10;PARTITIONS, SUSPENDED CEILINGS, AND FINISHES&#13;&#10;THROUGHOUT. NO ARCHITECTURAL DEMOLITION WORK ON PARKING&#13;&#10;LEVELS IN THE BUILDING. INTERIOR TENANT IMPROVEMENT SCOPE IS&#13;&#10;UNDER SEPARATE PERMIT APPLICATION.",2021/04/12 06:59:59+00,372.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.17873104700001,47.622413136000006,1550 121st Ave NE,Bellevue,980052101,Issued,2021,Facebook Main Bldg Interior Demo,"LIMITED TENANT IMPROVEMENT ON FLOORS ONE THROUGH FIVE OF THE&#13;&#10;FORMER REI HEADQUATERS MAIN BUILDING. ALL BUILDING CORE ELEMENTS&#13;&#10;TO REMAIN. THE WORK WILL INCLUDE THE DEMOLITION OF NONSTRUCTURAL&#13;&#10;PARTITIONS, SUSPENDED CEILINGS, AND FINISHES&#13;&#10;THROUGHOUT. WORK ON THE GARAGE LEVEL BELOW THE BUILDING WILL&#13;&#10;BE LIMITED TO REMOTE CONNECTIONS.",2021/04/12 06:59:59+00,372.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.14417181799999,47.577973038,14710 SE 36th St,Bellevue,98006,Closed,2021,Eastview Corporate Plaza,"Removal of the existing buildings above the foundation., 20 120471 DB",2021/05/12 06:59:59+00,995.0,Eastgate,Eastgate,Nonresidential,[O] Office,14998.0
-122.185131045,47.629162922,2100 116th Ave NE,Bellevue,980043016,Closed,2021,Overlake Arthritis and Osteoporosis - Fl 1,"A Nonresidential Partial Demoltion Primary Building, 20 123603 BZ",2021/02/05 08:00:00+00,80.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,28863.0
-122.13529760799999,47.582761725000104,15395 SE 30th Pl  - Bldg 4,Bellevue,98007653,Closed,2021,T-Mobile (Sprint),"A Nonresidential Partial Demoltion Primary Building, 21-107125",2021/04/21 06:59:59+00,80.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.15330741700001,47.58264576,3150 139th Ave SE,Bellevue,98005,Closed,2021,"Intellectual Ventures - Fl 4, 5",A Nonresidential Partial Demoltion Primary Building,2021/05/24 06:59:59+00,80.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,41528.0
-122.190345271,47.60450291000011,11225 SE 6th St,Bellevue,98004,Closed,2021,Oseran Hahn,A Nonresidential Partial Demoltion Primary Building,2021/07/15 06:59:59+00,80.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.189327125,47.5959349460001,1800 114th Ave SE,Bellevue,98004,Issued,2021,RoundGlass,"A Nonresidential Partial Demoltion Primary Building, 21 116767 BZ",2021/09/09 06:59:59+00,80.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,184965.0
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Issued,2021,Block 5 - Right-of-Way Permit,"Right-of-Way permit for truck hauling and crane erection & dismantling associated with the construction of the Block 5 office building., 20-110219 BB, 21-111091 BB",2021/07/22 06:59:59+00,1188.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.12259426600001,47.556033365000104,5130 164th Ave SE,Bellevue,980061954,Pending,2021,City Sidewalk Repairs (Trip Hazards),"Replacement of city sidewalks per attached site plan and below:&#13;&#10;1) 10'x12', 6"" depth&#13;&#10;2) 10'x8', 4"" depth&#13;&#10;     -adjust (2) water valves and (1) gas valve&#13;&#10;3)  6'x12', 6"" depth&#13;&#10;4)  30'x8', 4"" depth&#13;&#10;5)  15'x8', 4"" depth&#13;&#10;&#13;&#10;Lane shift needed for work on Lakemont Blvd SE, sidewalk closed&#13;&#10;Sidewalk closed for work on 164th Ave SE, trucks/equipment to be accessed from private parking lot",,396.0,Newcastle,Cougar Mountain / Lakemont,Nonresidential,[O] Office,196563.0
-122.143513461,47.577795408,14725 SE 36th St,Bellevue,,Issued,2021,Eastview Corporate Plaza,"This permit authorizes nothing, as there is no approved plan for use of the public right of way. The list of activities that CANNOT occur in the ROW includes, but is not limited to, the following: digging, clearing/grading, drilling, installing temporary or permanent features; parking, stopping, staging, or loading/unloading (equipment, materials, etc.); ANY temporary traffic control (lane closures/shifts, bike lane closures/shifts, sidewalk closures/detours, flagging, temp signs, etc.); and/or hauling of 10 or more (one-way) trips per day.",2021/08/18 06:59:59+00,1188.0,Eastgate,Eastgate,Nonresidential,[O] Office,45748.0
-122.17765859999999,47.6213344660001,12190 NE District Way  - Lot 12,Bellevue,980052101,Open,2021,Bellevue Brewing,"Pouring structural concrete footings.  Concrete truck and pump will need to block the sidewalk temporarily.  Should only take a couple hours maximum for set-up, pour and cleanup., 21 108014 BY",,,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,20497.0
-122.145104006,47.626004595,14655 NE Bellevue-Redmond Rd,Bellevue,98007,Closed,2021,Red Light Camera Repair,Repair Red Light camera in the center island of the northbound lanes of 148th Ave NE 100 feet south of Bel-Red Rd. Work to take two hours for repairs.,2021/04/02 06:59:59+00,535.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,43727.0
-122.17861715299999,47.6225647790001,1525 121st Ave NE,Bellevue,980052101,Issued,2021,Block 7,Setup traffic control on 121St Ave. NE for the delivery of the building material.,2021/07/12 06:59:59+00,436.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.200953815,47.607754281000005,302 Bellevue Way SE,Bellevue,98004,Pending,2021,HU DEVELOPMENT,"new 12"" storm main to ex. SDMH 330514, 20-103709 UE",,340.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,16556.0
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Pending,2021,Block 5A - Storm Drainage Connection Permit,"Storm drainage connection for Block 5A office building., 20-110219 BB, 21-111091 BB",,340.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.12804508200001,47.5824068040001,3106 160th Ave SE,Bellevue,98008,Ready to Issue,2021,90 N Connector Building Sewer,"Side Sewer for TI Project, 20-122827 BY",,850.0,Eastgate,Eastgate,Nonresidential,[OLB] Office and Limited Business,
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Issued,2021,Block 5A - Side Sewer Permit (Grease Interceptor),"Side sewer connection for grease interceptor for Block 5A office building., 20-110219 BB, 21-111091 BB",2021/09/21 06:59:59+00,850.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.176257814,47.623550796000096,1615 123rd Ave NE  - Lot 5-A,Bellevue,980052101,Issued,2021,Block 5A - Side Sewer Connection (Office Bldg),"Side sewer connection for Block 5A office building., 20-110219 BB, 21-111091 BB",2021/09/22 06:59:59+00,850.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.13143592799999,47.626910348000095,1836 156th Ave NE,Bellevue,98008433,Issued,2021,Overlake Park,Spot repair,2021/09/28 06:59:59+00,850.0,Crossroads,Crossroads,Nonresidential,[O] Office,184986.0
-122.200953815,47.607754281000005,302 Bellevue Way SE,Bellevue,98004,Pending,2021,HU DEVELOPMENT,"sidesewer connection in Bellevue Way, 20-103709 UE",,340.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,16556.0
